,Height,Weight,BMI,FCVC,NCP,CH2O,FAF,TUE
16306,1.63,113.5,42.72,3.0,3.0,2.7,0.0,0.14
16307,1.63,78.0,29.36,3.0,3.0,3.0,3.0,1.0
16308,1.7,70.0,24.22,2.0,1.0,2.0,3.0,1.0
16309,1.65,80.0,29.38,2.0,3.0,2.15,1.08,1.6
16310,1.65,60.0,22.04,2.0,1.0,2.0,0.0,1.0
16311,1.79,80.4,25.09,2.0,3.0,2.2,2.35,1.55
16312,1.77,99.2,31.66,2.0,3.0,1.0,0.0,1.34
16313,1.62,94.0,35.82,2.0,1.0,3.0,3.0,0.0
16314,1.65,69.4,25.49,2.9,1.0,1.78,0.78,1.0
16315,1.72,79.0,26.7,2.3,3.0,2.0,1.08,1.27
16316,1.75,133.9,43.72,3.0,3.0,2.83,1.41,0.63
16317,1.62,104.9,39.97,3.0,3.0,1.7,0.02,0.54
16318,1.6,104.9,40.98,3.0,3.0,2.65,0.0,0.55
16319,1.76,115.1,37.16,1.8,3.0,1.96,1.47,0.0
16320,1.61,64.0,24.69,3.0,3.0,2.0,1.0,0.0
16321,1.82,120.6,36.41,3.0,3.0,2.32,0.64,0.2
16322,1.64,105.0,39.04,3.0,3.0,1.66,0.16,0.71
16323,1.75,84.0,27.43,3.0,3.0,2.0,1.0,0.0
16324,1.64,111.8,41.57,3.0,3.0,2.67,0.0,0.57
16325,1.75,59.0,19.27,3.0,3.0,2.0,1.0,1.0
16326,1.63,104.8,39.44,3.0,3.0,2.65,0.0,0.27
16327,1.7,70.0,24.22,2.0,3.0,2.0,0.0,1.0
16328,1.71,100.6,34.4,2.8,1.0,1.0,1.0,0.0
16329,1.75,70.0,22.86,2.0,1.0,2.0,2.85,0.46
16330,1.75,121.3,39.61,2.4,3.0,2.0,0.84,0.33
16331,1.84,117.5,34.71,2.8,2.7,2.0,1.0,1.59
16332,1.59,49.0,19.38,2.0,1.0,2.0,2.0,1.0
16333,1.63,102.9,38.73,3.0,3.0,1.03,0.07,0.6
16334,1.58,40.3,16.14,2.0,2.2,1.01,0.14,0.0
16335,1.84,96.7,28.56,2.2,3.0,2.0,0.87,1.0
16336,1.6,102.6,40.08,3.0,3.0,1.03,0.05,0.54
16337,1.61,53.0,20.45,2.0,3.0,2.0,3.0,2.0
16338,1.65,80.0,29.38,3.0,3.0,1.0,0.0,0.0
16339,1.56,80.0,32.87,3.0,1.0,3.0,2.0,0.0
16340,1.6,65.0,25.39,2.0,3.0,1.0,3.0,1.0
16341,1.77,60.0,19.15,2.0,3.0,1.0,1.0,1.0
16342,1.67,113.8,40.8,3.0,3.0,1.97,0.27,0.54
16343,1.71,75.0,25.65,2.0,3.0,2.0,0.79,1.75
16344,1.69,90.0,31.51,2.0,3.0,3.0,0.0,1.51
16345,1.66,58.0,21.05,1.0,3.0,1.0,0.0,0.0
16346,1.79,98.4,30.71,2.0,2.6,2.0,2.11,0.13
16347,1.68,63.0,22.32,2.0,3.0,2.0,1.0,1.0
16348,1.63,104.8,39.44,3.0,3.0,2.39,0.0,0.55
16349,1.6,78.0,30.47,2.0,3.0,2.0,3.0,0.0
16350,1.63,104.8,39.44,3.0,3.0,2.65,0.07,0.74
16351,1.59,50.0,19.78,3.0,3.0,2.0,1.0,1.0
16352,1.64,104.8,38.96,3.0,3.0,2.32,0.16,0.92
16353,1.63,70.0,26.35,2.0,1.0,2.88,0.85,0.0
16354,1.6,102.0,39.84,3.0,3.0,1.03,0.05,0.0
16355,1.7,80.0,27.68,3.0,3.0,2.0,0.0,2.0
16356,1.7,95.0,32.87,2.0,3.0,3.0,3.0,1.0
16357,1.56,45.0,18.49,3.0,3.0,1.0,1.0,1.0
16358,1.63,110.0,41.4,3.0,3.0,1.51,0.0,0.47
16359,1.71,50.0,17.1,3.0,3.0,1.0,1.64,0.8
16360,1.57,41.4,16.8,2.7,1.0,1.0,0.0,1.64
16361,1.7,78.6,27.2,3.0,3.0,2.18,0.0,0.91
16362,1.72,51.0,17.24,3.0,3.0,1.0,2.0,0.0
16363,1.74,100.0,33.03,2.0,3.0,3.0,3.0,2.0
16364,1.88,118.1,33.41,2.0,3.0,2.65,0.89,2.0
16365,1.75,133.5,43.59,3.0,3.0,2.84,1.43,0.84
16366,1.71,50.0,17.1,1.5,3.0,1.79,2.0,0.38
16367,1.5,63.0,28.0,2.0,1.0,2.0,1.0,0.0
16368,1.65,53.0,19.47,3.0,4.0,2.0,3.0,2.0
16369,1.78,120.5,38.03,2.3,3.0,2.04,0.88,0.4
16370,1.62,111.8,42.6,3.0,3.0,2.71,0.0,0.14
16371,1.72,51.5,17.41,1.9,3.0,2.0,2.0,0.86
16372,1.72,52.0,17.58,1.0,3.0,2.0,0.0,1.0
16373,1.74,78.2,25.83,3.0,3.0,2.83,0.46,1.44
16374,1.67,104.8,37.58,3.0,3.0,1.45,0.05,0.65
16375,1.73,70.0,23.39,3.0,3.0,1.0,0.0,0.0
16376,1.77,95.0,30.32,3.0,3.0,3.0,3.0,2.0
16377,1.72,99.5,33.63,2.0,3.0,2.0,0.0,2.0
16378,1.7,90.0,31.14,2.0,3.0,2.0,0.0,1.0
16379,1.75,51.5,16.82,3.0,2.4,1.44,1.3,1.25
16380,1.61,68.4,26.39,1.2,3.0,2.0,0.0,0.95
16381,1.73,130.9,43.74,3.0,3.0,1.67,0.43,0.76
16382,1.71,50.3,17.2,2.0,3.0,1.1,0.23,2.0
16383,1.61,68.0,26.23,3.0,3.0,2.0,1.0,1.0
16384,1.6,53.0,20.7,3.0,3.0,2.0,3.0,0.0
16385,1.73,50.3,16.81,2.0,3.0,2.0,0.52,0.12
16386,1.62,49.0,18.67,3.0,1.0,1.0,1.0,1.0
16387,1.67,52.0,18.65,2.0,3.0,2.65,0.52,1.89
16388,1.67,80.0,28.69,2.0,2.5,1.0,0.0,1.48
16389,1.74,85.7,28.31,2.3,2.1,2.0,0.0,1.07
16390,1.82,72.0,21.74,2.0,3.0,2.0,3.0,0.0
16391,1.71,96.1,32.86,2.1,3.0,1.33,0.89,0.0
16392,1.76,118.2,38.16,2.8,2.6,1.89,0.02,1.09
16393,1.62,111.9,42.64,3.0,3.0,2.63,0.0,0.13
16394,1.86,106.0,30.64,2.0,3.0,2.28,2.88,0.0
16395,1.55,77.0,32.05,2.0,3.0,1.0,0.0,1.0
16396,1.65,94.8,34.82,2.0,3.0,1.49,0.63,1.0
16397,1.68,79.9,28.31,2.9,3.0,1.0,1.93,0.93
16398,1.66,58.0,21.05,3.0,3.0,1.0,1.0,0.0
16399,1.67,75.0,26.89,3.0,3.0,1.0,1.0,0.0
16400,1.56,51.5,21.16,2.0,1.0,1.0,1.0,0.0
16401,1.71,133.9,45.79,3.0,3.0,1.65,1.54,0.69
16402,1.66,49.8,18.07,2.7,3.5,2.0,2.0,1.0
16403,1.76,112.0,36.16,1.4,3.0,2.0,0.0,0.95
16404,1.67,99.4,35.64,2.0,1.1,1.01,0.0,1.0
16405,1.55,42.0,17.48,3.0,3.0,2.79,1.75,0.93
16406,1.52,42.0,18.18,3.0,3.0,1.62,0.0,0.0
16407,1.64,111.7,41.53,3.0,3.0,2.73,0.0,0.55
16408,1.63,111.9,42.12,3.0,3.0,2.63,0.0,0.15
16409,1.75,87.1,28.44,2.3,2.8,1.27,1.5,0.0
16410,1.71,50.9,17.41,2.0,3.0,1.55,0.0,1.28
16411,1.75,118.0,38.53,2.0,3.0,2.0,2.0,0.0
16412,1.79,60.0,18.73,2.0,3.0,2.0,0.0,1.0
16413,1.73,106.5,35.58,2.0,3.0,2.12,0.0,1.44
16414,1.7,50.0,17.3,1.0,3.0,1.0,1.68,1.0
16415,1.8,119.4,36.85,2.5,3.0,2.75,1.74,0.02
16416,1.5,79.0,35.11,2.0,3.0,2.0,0.0,0.0
16417,1.85,121.2,35.41,2.8,3.0,2.55,0.43,0.0
16418,1.63,82.0,30.86,1.9,1.4,2.0,0.0,1.38
16419,1.66,66.0,23.95,2.0,1.0,2.0,0.0,1.0
16420,1.64,127.6,47.44,3.0,3.0,1.44,1.32,0.69
16421,1.7,80.0,27.68,2.0,3.0,2.0,0.0,2.0
16422,1.87,121.8,34.83,3.0,3.0,2.82,1.28,0.0
16423,1.7,80.0,27.68,2.0,3.0,2.0,1.0,1.0
16424,1.75,133.7,43.66,3.0,3.0,2.87,1.51,0.91
16425,1.75,133.6,43.62,3.0,3.0,2.89,1.62,0.27
16426,1.79,108.0,33.71,2.0,1.9,2.13,1.0,1.55
16427,1.71,50.9,17.41,2.0,3.0,1.32,0.0,1.59
16428,1.51,64.8,28.42,1.8,3.0,2.0,0.52,0.13
16429,1.59,53.0,20.96,2.0,3.0,1.0,0.0,1.0
16430,1.83,118.6,35.41,2.4,3.0,2.0,0.0,0.4
16431,1.66,105.0,38.1,3.0,3.0,1.62,0.21,0.23
16432,1.62,111.6,42.52,3.0,3.0,2.61,0.0,0.13
16433,1.85,121.5,35.5,2.8,2.6,1.97,1.3,0.0
16434,1.83,91.8,27.41,2.0,3.0,2.14,0.29,0.73
16435,1.83,57.3,17.11,2.0,3.0,2.0,2.0,1.0
16436,1.87,120.9,34.57,2.8,3.0,2.17,0.93,0.47
16437,1.6,85.0,33.2,2.9,3.0,1.38,1.29,0.95
16438,1.86,108.0,31.22,2.0,1.0,2.0,1.0,1.0
16439,1.74,97.0,32.04,2.0,3.0,2.0,0.0,2.0
16440,1.85,118.4,34.59,2.0,3.0,2.0,0.0,0.13
16441,1.81,57.3,17.49,3.0,3.7,2.0,2.0,1.28
16442,1.61,110.8,42.75,3.0,3.0,1.71,0.02,0.53
16443,1.64,66.0,24.54,2.0,1.0,2.0,1.0,0.0
16444,1.84,121.8,35.98,2.6,3.0,2.87,1.29,0.0
16445,1.7,60.0,20.76,3.0,3.0,2.0,2.0,0.0
16446,1.64,49.0,18.22,3.0,3.0,1.0,0.0,1.0
16447,1.53,78.0,33.32,2.0,3.0,1.0,0.0,0.0
16448,1.66,58.0,21.05,3.0,3.0,2.0,1.0,0.0
16449,1.72,82.0,27.72,2.0,1.0,2.0,0.17,2.0
16450,1.84,58.9,17.4,3.0,3.3,2.0,0.11,1.0
16451,1.61,132.6,51.16,3.0,3.0,1.96,1.68,1.29
16452,1.61,102.0,39.35,2.9,3.0,1.0,1.14,0.0
16453,1.83,49.0,14.63,2.0,3.0,2.0,3.0,1.0
16454,1.62,53.0,20.2,3.0,3.0,2.0,1.0,0.0
16455,1.64,111.6,41.49,3.0,3.0,2.83,0.0,0.27
16456,1.7,80.0,27.68,3.0,1.0,3.0,1.0,0.0
16457,1.67,100.5,36.04,1.5,1.0,1.0,1.01,1.1
16458,1.53,42.0,17.94,3.0,1.3,1.0,0.0,1.0
16459,1.77,86.1,27.48,1.5,3.0,2.0,0.65,0.0
16460,1.74,133.3,44.03,3.0,3.0,2.83,1.58,0.93
16461,1.56,80.4,33.04,2.0,3.0,2.39,2.0,0.94
16462,1.77,112.2,35.81,2.0,3.0,2.12,0.0,0.54
16463,1.91,125.1,34.29,2.5,3.0,1.61,0.99,0.22
16464,1.65,112.0,41.14,3.0,3.0,2.77,0.0,0.47
16465,1.71,50.0,17.1,3.0,3.0,2.0,0.0,1.0
16466,1.52,42.8,18.52,3.0,3.0,1.84,0.63,0.0
16467,1.64,106.7,39.67,3.0,3.0,2.32,0.0,0.69
16468,1.62,110.6,42.14,3.0,3.0,1.24,0.0,0.2
16469,1.65,80.0,29.38,2.0,3.0,2.0,2.0,1.0
16470,1.63,90.0,33.87,2.0,3.0,1.8,1.0,0.0
16471,1.65,58.0,21.3,3.0,1.0,1.0,0.0,0.0
16472,1.81,85.6,26.13,2.7,3.0,2.0,1.97,0.96
16473,1.54,42.0,17.71,3.0,3.0,2.5,0.93,0.0
16474,1.6,45.0,17.58,2.0,3.0,2.0,3.0,0.0
16475,1.75,133.8,43.69,3.0,3.0,2.87,1.43,0.83
16476,1.76,106.3,34.32,2.0,3.0,2.04,0.0,1.73
16477,1.77,55.7,17.78,2.0,3.0,2.14,0.78,1.68
16478,1.64,50.0,18.59,3.0,3.1,1.99,1.47,0.87
16479,1.52,42.0,18.18,3.0,1.0,1.0,2.0,0.0
16480,1.65,80.0,29.38,3.0,3.0,2.0,1.0,1.0
16481,1.7,50.2,17.37,1.9,3.0,2.0,0.63,1.54
16482,1.55,63.0,26.22,2.0,3.0,2.0,1.0,0.0
16483,1.92,129.2,35.05,2.7,2.1,1.38,1.0,0.07
16484,1.7,50.2,17.37,3.0,3.2,2.98,0.89,1.3
16485,1.77,76.0,24.26,3.0,3.0,1.0,1.0,0.0
16486,1.64,111.7,41.53,3.0,3.0,2.62,0.0,0.24
16487,1.85,59.3,17.33,2.0,3.0,2.0,2.35,0.0
16488,1.75,84.3,27.53,2.0,3.0,2.79,0.17,0.0
16489,1.76,110.0,35.51,2.0,1.0,1.0,1.0,0.0
16490,1.5,76.6,34.04,2.0,3.0,2.0,0.0,1.0
16491,1.52,42.0,18.18,3.0,1.0,1.0,0.0,1.0
16492,1.75,120.6,39.38,2.4,3.0,2.3,0.85,0.0
16493,1.65,84.0,30.85,2.0,3.0,3.0,1.0,2.0
16494,1.83,67.0,20.01,2.0,3.0,2.0,2.0,1.0
16495,1.58,77.3,30.96,2.0,1.1,2.09,0.0,0.0
16496,1.77,50.0,15.96,1.1,3.5,2.12,2.0,0.0
16497,1.63,106.0,39.9,3.0,3.0,1.63,0.0,0.52
16498,1.65,111.9,41.1,3.0,3.0,2.78,0.0,0.09
16499,1.79,112.3,35.05,1.4,3.0,2.0,1.6,0.0
16500,1.76,51.6,16.66,2.9,3.0,1.0,1.16,0.0
16501,1.67,75.0,26.89,3.0,3.0,1.0,1.0,0.0
16502,1.79,106.4,33.21,3.0,3.0,2.63,1.63,0.47
16503,1.81,108.9,33.24,1.5,3.0,1.09,1.0,1.0
16504,1.75,70.0,22.86,2.0,4.0,2.0,2.0,0.0
16505,1.62,106.9,40.73,3.0,3.0,2.69,0.0,0.27
16506,1.79,90.0,28.09,2.0,1.0,3.0,1.0,0.0
16507,1.61,100.6,38.81,2.9,1.4,1.0,1.01,0.0
16508,1.77,112.5,35.91,1.6,3.0,2.0,0.71,0.0
16509,1.61,104.9,40.47,3.0,3.0,1.01,0.17,0.69
16510,1.7,83.0,28.72,2.0,3.0,2.0,3.0,0.0
16511,1.71,80.4,27.5,2.0,2.1,2.0,2.89,1.56
16512,1.56,50.0,20.55,2.0,4.0,2.0,2.0,1.0
16513,1.7,80.0,27.68,2.0,3.0,2.0,0.0,0.5
16514,1.67,45.0,16.14,3.0,3.0,1.0,1.0,0.0
16515,1.8,95.0,29.32,3.0,3.0,3.0,2.0,1.0
16516,1.84,120.4,35.56,2.8,2.9,2.97,1.69,0.63
16517,1.57,42.0,17.04,2.9,1.0,1.0,0.0,0.0
16518,1.7,80.0,27.68,2.0,3.0,2.0,2.0,1.0
16519,1.67,114.2,40.95,3.0,3.0,2.95,1.68,0.56
16520,1.62,64.0,24.39,2.0,3.0,2.0,1.0,1.0
16521,1.74,132.1,43.63,3.0,3.0,1.66,1.46,0.94
16522,1.6,70.0,27.34,2.0,1.0,2.0,1.0,0.0
16523,1.84,58.7,17.34,2.0,3.9,2.0,2.01,0.37
16524,1.52,41.4,17.92,2.9,1.0,1.53,1.0,0.0
16525,1.78,108.0,34.09,3.0,3.0,2.0,1.0,1.0
16526,1.81,87.0,26.56,2.3,3.0,1.27,2.32,0.0
16527,1.64,88.1,32.76,3.0,3.0,2.64,0.0,0.68
16528,1.74,128.1,42.31,3.0,3.0,2.41,0.94,0.58
16529,1.83,59.9,17.89,2.9,4.0,2.0,2.0,0.01
16530,1.72,81.0,27.38,2.0,3.0,2.0,1.0,2.0
16531,1.79,105.4,32.9,2.0,3.0,1.72,0.0,1.0
16532,1.78,79.0,24.93,2.0,3.0,1.0,1.0,1.0
16533,1.72,53.0,17.92,2.0,3.0,2.0,2.0,2.0
16534,1.7,98.5,34.08,2.0,3.0,2.17,2.0,0.0
16535,1.74,109.9,36.3,2.3,2.2,1.96,0.22,0.0
16536,1.76,112.1,36.19,3.0,3.0,2.56,0.16,0.28
16537,1.85,122.3,35.73,3.0,3.0,1.33,1.3,0.0
16538,1.8,60.0,18.52,2.0,3.0,2.0,0.0,1.0
16539,1.78,98.3,31.03,2.0,3.0,2.57,2.21,0.0
16540,1.68,83.2,29.48,2.3,1.5,2.0,0.45,2.0
16541,1.67,109.6,39.3,2.2,2.9,2.04,1.97,0.0
16542,1.7,72.0,24.91,2.0,3.0,1.0,0.0,1.0
16543,1.75,110.0,35.92,3.0,3.0,2.83,0.0,0.92
16544,1.68,62.0,21.97,3.0,3.0,2.0,1.0,0.0
16545,1.62,70.0,26.67,2.0,3.0,2.0,1.0,0.0
16546,1.72,83.0,28.06,2.0,1.0,2.0,1.0,1.0
16547,1.62,110.8,42.22,3.0,3.0,2.65,0.0,0.27
16548,1.7,83.0,28.72,2.0,3.0,2.0,2.0,2.0
16549,1.72,83.4,28.19,2.0,3.0,2.83,1.0,0.0
16550,1.72,84.7,28.63,2.0,3.0,3.0,2.0,1.0
16551,1.7,70.0,24.22,2.0,3.0,2.0,1.0,0.0
16552,1.57,79.4,32.21,2.2,3.0,1.22,1.0,0.0
16553,1.76,112.1,36.19,2.0,3.0,2.04,0.0,0.62
16554,1.87,121.7,34.8,2.8,2.7,1.85,0.8,0.0
16555,1.62,82.0,31.25,2.0,1.0,3.0,1.0,0.0
16556,1.56,80.0,32.87,2.0,3.0,2.0,1.0,2.0
16557,1.6,45.0,17.58,3.0,4.0,2.0,2.0,0.0
16558,1.8,90.0,27.78,3.0,3.0,2.0,1.0,1.0
16559,1.62,105.0,40.01,3.0,3.0,2.61,0.0,0.45
16560,1.67,85.1,30.51,2.7,3.0,2.8,0.24,0.68
16561,1.7,75.0,25.95,3.0,3.0,1.0,1.0,0.0
16562,1.7,71.0,24.57,3.0,3.0,2.0,2.0,0.0
16563,1.64,111.6,41.49,3.0,3.0,2.68,0.0,0.5
16564,1.81,85.7,26.16,2.0,3.0,2.74,2.83,2.0
16565,1.72,82.0,27.72,2.0,3.0,2.12,1.0,1.89
16566,1.75,125.0,40.82,2.0,3.0,2.0,1.0,0.0
16567,1.8,79.0,24.38,3.0,1.0,3.0,3.0,0.0
16568,1.63,64.0,24.09,3.0,3.0,1.0,0.0,2.0
16569,1.75,75.0,24.49,2.0,3.0,1.0,2.0,0.0
16570,1.6,78.0,30.47,2.0,3.0,2.0,1.0,0.0
16571,1.53,78.0,33.32,2.0,3.0,1.0,0.0,0.0
16572,1.79,90.0,28.09,2.0,1.1,2.98,2.29,0.0
16573,1.91,130.0,35.63,3.0,3.0,1.98,0.96,0.0
16574,1.65,101.6,37.32,2.9,2.8,1.0,1.86,0.0
16575,1.62,110.0,41.91,3.0,3.0,2.69,0.0,0.11
16576,1.8,87.0,26.85,3.0,4.0,2.0,2.0,1.0
16577,1.71,83.0,28.38,2.0,3.0,2.0,2.0,0.0
16578,1.7,73.0,25.26,3.0,3.0,2.0,2.0,1.0
16579,1.71,96.1,32.86,2.0,3.0,2.0,0.0,1.92
16580,1.78,120.2,37.94,2.9,3.0,2.36,1.92,0.55
16581,1.76,55.0,17.76,2.0,4.0,2.0,2.0,1.0
16582,1.75,134.0,43.76,3.0,3.0,2.81,1.42,0.89
16583,1.63,110.0,41.4,3.0,3.0,2.69,0.0,0.41
16584,1.81,86.4,26.37,2.8,3.0,2.0,1.0,0.45
16585,1.75,51.0,16.65,2.0,3.0,1.0,1.0,1.0
16586,1.85,50.2,14.67,3.0,3.6,2.73,0.0,0.12
16587,1.54,53.0,22.35,2.0,3.0,2.0,0.0,0.0
16588,1.6,56.0,21.87,2.0,3.0,1.0,2.0,1.0
16589,1.59,73.9,29.23,3.0,3.0,1.0,1.97,0.0
16590,1.83,119.8,35.77,1.8,3.0,2.0,0.83,1.02
16591,1.76,133.9,43.23,3.0,3.0,2.84,1.51,0.82
16592,1.72,51.1,17.27,2.0,3.0,1.17,0.14,1.12
16593,1.78,112.5,35.51,2.0,3.0,2.04,0.0,0.61
16594,1.6,62.2,24.3,2.0,3.0,2.72,1.92,0.0
16595,1.73,93.4,31.21,1.4,1.0,1.25,0.93,1.94
16596,1.73,131.9,44.07,3.0,3.0,1.42,1.7,0.93
16597,1.64,112.0,41.64,3.0,3.0,2.75,0.27,0.66
16598,1.6,45.0,17.58,3.0,4.0,2.0,2.0,1.0
16599,1.62,52.0,19.81,3.0,3.0,2.0,3.0,1.0
16600,1.69,90.6,31.72,2.0,3.0,2.47,1.26,0.07
16601,1.77,113.9,36.36,2.5,3.0,2.04,0.3,0.54
16602,1.66,67.2,24.39,1.2,3.0,2.0,1.12,1.37
16603,1.65,60.0,22.04,2.0,3.0,1.0,1.0,1.0
16604,1.6,102.0,39.84,3.0,3.0,1.23,0.03,0.72
16605,1.63,58.0,21.83,3.0,3.0,2.0,1.0,1.0
16606,1.61,44.7,17.24,3.0,2.9,1.0,0.15,0.0
16607,1.7,109.0,37.72,2.0,1.0,1.0,1.0,0.0
16608,1.78,70.0,22.09,2.0,3.0,2.0,1.0,0.0
16609,1.64,111.6,41.49,3.0,3.0,2.73,0.0,0.15
16610,1.63,105.5,39.71,3.0,3.0,2.63,0.0,0.53
16611,1.7,68.0,23.53,2.0,3.0,1.0,1.0,1.0
16612,1.6,45.0,17.58,3.0,3.0,1.0,1.0,0.0
16613,1.74,132.1,43.63,3.0,3.0,1.86,1.7,0.54
16614,1.62,68.0,25.91,2.0,1.0,1.0,1.0,0.0
16615,1.75,133.3,43.53,3.0,3.0,2.83,1.62,0.72
16616,1.68,152.7,54.1,3.0,3.0,2.15,2.0,0.93
16617,1.83,117.9,35.21,2.8,3.0,2.0,0.83,0.14
16618,1.74,128.9,42.57,3.0,3.0,2.86,1.55,0.9
16619,1.5,76.0,33.78,3.0,3.0,1.0,0.0,1.0
16620,1.64,111.8,41.57,3.0,3.0,2.63,0.0,0.16
16621,1.72,121.2,40.97,2.6,2.3,1.8,1.06,0.0
16622,1.66,77.4,28.09,3.0,3.0,1.0,0.0,0.0
16623,1.84,120.8,35.68,2.7,3.0,2.02,1.42,0.73
16624,1.65,80.0,29.38,2.0,1.0,2.0,2.0,1.0
16625,1.91,129.0,35.36,2.2,3.0,1.42,0.92,0.0
16626,1.76,70.0,22.6,2.0,3.0,2.0,2.0,1.0
16627,1.62,111.6,42.52,3.0,3.0,2.48,0.0,0.46
16628,1.65,63.0,23.14,3.0,3.0,2.0,3.0,2.0
16629,1.64,111.9,41.6,3.0,3.0,2.7,0.0,0.63
16630,1.62,60.0,22.86,3.0,1.0,2.0,0.0,0.0
16631,1.64,111.2,41.34,3.0,3.0,2.61,0.0,0.24
16632,1.58,64.0,25.64,2.0,1.0,1.0,1.0,0.0
16633,1.77,120.1,38.34,2.6,3.0,2.15,1.32,0.0
16634,1.71,75.3,25.75,2.0,3.0,1.64,1.0,0.0
16635,1.8,60.0,18.52,3.0,4.0,2.0,2.0,0.0
16636,1.66,80.0,29.03,2.0,1.1,1.0,1.0,0.97
16637,1.72,94.8,32.04,2.0,3.0,2.0,0.0,1.29
16638,1.74,82.0,27.08,2.0,3.0,3.0,2.0,1.0
16639,1.64,133.8,49.75,3.0,3.0,2.85,1.47,0.97
16640,1.55,80.0,33.3,2.0,2.3,2.0,1.88,0.0
16641,1.58,77.0,30.84,2.0,3.0,2.0,1.0,1.0
16642,1.7,80.0,27.68,3.0,3.0,2.0,2.0,0.0
16643,1.71,51.0,17.44,3.0,3.0,2.0,1.0,0.0
16644,1.84,106.5,31.46,2.4,3.0,2.44,0.83,0.4
16645,1.74,50.0,16.51,1.5,3.0,2.0,1.0,1.0
16646,1.61,104.8,40.43,3.0,3.0,1.53,0.16,0.72
16647,1.78,50.9,16.06,1.0,3.0,1.96,2.0,1.0
16648,1.63,112.0,42.15,3.0,3.0,2.5,0.0,0.54
16649,1.84,99.6,29.42,2.0,1.0,1.09,1.08,0.49
16650,1.68,77.6,27.49,2.0,2.7,2.08,0.0,0.85
16651,1.77,85.0,27.13,2.0,3.0,2.0,2.0,1.0
16652,1.63,111.9,42.12,3.0,3.0,2.62,0.0,0.25
16653,1.57,80.0,32.46,2.0,3.0,1.47,0.0,0.0
16654,1.89,102.0,28.55,2.0,1.0,3.0,1.0,0.0
16655,1.62,110.8,42.22,3.0,3.0,1.56,0.0,0.58
16656,1.7,109.8,37.99,2.8,3.8,1.0,1.23,0.0
16657,1.87,121.1,34.63,3.0,3.0,2.9,1.61,0.42
16658,1.65,75.0,27.55,2.0,3.0,2.0,1.0,1.0
16659,1.73,51.5,17.21,2.0,3.9,2.0,1.0,1.0
16660,1.6,51.5,20.12,2.0,3.0,2.0,3.0,2.0
16661,1.76,115.0,37.13,2.0,3.0,2.0,0.68,1.0
16662,1.76,41.5,13.4,2.9,1.3,2.02,1.0,1.68
16663,1.63,111.5,41.97,3.0,3.0,2.63,0.0,0.15
16664,1.71,75.0,25.65,2.7,3.0,3.0,1.0,1.41
16665,1.76,86.1,27.8,2.8,3.0,2.45,1.0,0.89
16666,1.84,90.5,26.73,2.0,3.0,3.0,2.0,0.0
16667,1.63,105.0,39.52,3.0,3.0,1.24,0.16,0.55
16668,1.83,83.0,24.78,3.0,4.0,2.0,2.0,0.0
16669,1.7,98.4,34.05,2.3,3.0,2.61,3.0,1.26
16670,1.79,120.0,37.45,1.3,2.6,2.1,0.24,0.36
16671,1.8,58.0,17.9,2.0,3.0,2.0,1.0,1.0
16672,1.66,73.9,26.82,2.2,3.0,2.89,1.09,0.0
16673,1.6,56.0,21.87,3.0,3.0,1.0,0.0,0.0
16674,1.57,42.0,17.04,3.0,3.0,1.0,1.0,0.0
16675,1.64,84.0,31.23,2.0,1.0,3.0,1.0,0.0
16676,1.7,50.0,17.3,2.0,4.0,2.0,2.0,1.0
16677,1.65,82.0,30.12,2.0,3.0,1.0,1.0,1.0
16678,1.76,115.1,37.16,2.0,3.0,2.11,0.29,0.13
16679,1.77,55.7,17.78,2.6,4.0,1.17,2.0,0.43
16680,1.75,118.8,38.79,3.0,3.0,2.3,1.08,1.39
16681,1.82,114.1,34.45,2.2,3.0,2.36,1.08,0.68
16682,1.67,70.0,25.1,2.0,3.0,2.0,2.0,1.0
16683,1.72,114.5,38.7,3.0,3.0,2.15,0.94,0.53
16684,1.79,137.8,43.01,3.0,3.0,2.48,1.54,0.73
16685,1.76,103.0,33.25,2.6,3.0,1.49,0.92,0.0
16686,1.68,77.1,27.32,2.7,1.9,1.44,0.0,0.0
16687,1.75,80.0,26.12,2.0,3.0,2.65,0.5,0.0
16688,1.65,85.0,31.22,2.0,3.0,2.0,1.0,1.0
16689,1.62,55.0,20.96,2.0,3.0,1.0,1.0,0.0
16690,1.86,121.9,35.24,3.0,3.0,1.28,1.93,0.0
16691,1.66,111.9,40.61,3.0,3.0,2.77,0.0,0.1
16692,1.83,120.5,35.98,3.0,3.0,2.04,0.86,0.68
16693,1.56,62.0,25.48,2.0,3.0,3.0,1.0,0.0
16694,1.71,75.0,25.65,3.0,1.0,2.0,3.0,0.0
16695,1.74,84.0,27.74,2.0,1.7,2.17,1.0,0.0
16696,1.7,50.0,17.3,2.0,3.0,2.0,2.0,1.0
16697,1.74,84.0,27.74,3.0,3.0,3.0,0.0,1.0
16698,1.78,105.5,33.3,3.0,1.9,2.48,2.0,1.0
16699,1.67,102.8,36.86,3.0,3.0,1.24,0.11,0.54
16700,1.7,75.0,25.95,2.0,3.0,2.0,2.0,1.0
16701,1.77,114.1,36.42,3.0,3.0,2.11,1.35,0.28
16702,1.75,113.2,36.96,3.0,3.0,2.0,0.92,0.0
16703,1.84,88.0,25.99,2.0,1.0,2.0,2.0,0.0
16704,1.76,121.9,39.35,3.0,3.0,2.05,1.47,0.45
